key,tag,sha256,idle
0f0a58bb795c0206d62f761f5c56b3ff20482cbd,711663,8bd3397eaaaf13a6d40b7ec1615057d45d887c40aa63a4e18b55b93f060f520d,0
0f1ee78e63e52d82f2c94fd4ba41ebc88396d5e1,509440,e835734c359f11e12a8f9eef29940d30278ddccb5df6714585dfd6d6c769e329,0
0f367652d19a2826bd9cc31b2344b70371f1a7fa,813120,5196b3ecc981c16093ff6bdacf7b9e85164dffd1ee45da4bf9acaae732976e30,0
0f3ca0bcde3affacf5b68caee340d1d3a88bcf71,509440,daf01448303be6a17b0e3fee0a0b9533e4ddf74ebda6cd2c8d909de1c5876be1,0
0f470f5990cb55a1f0a5e888c5751cf971242d94,509440,435a86be0160768b239e7aa4c78cc1a9185bf8507d04cbddb2ff861150f79bc6,0
0f6aabe54254d7431676fa2da0864f4a7742aae7,800608,78500f9f04af2cf44f65957f57c111b810a624c378534457d31e2b4634297a78,0
0f7956bbd55d9ba221d79d0a9521e4ffe54b7385,589760,7ce7dfd4ca685490fd4d98b6211009003518587cf5b8fdc96bf8e20b4aaeae31,0
0fb82f2dba83c658103b525f6186664c6b5fb9b8,800608,81bbf5b181a6ab3c743721da0e480dc6ce393e2f4a2c33258d95cc318a3209e3,0
0fbc28f9cb0f399ac54f99495ae1d39674f75f0b,2422250,ee8ce5f97ca6140718f93a65f75fd99cb16c4025ecd2c67eb5f1ff6d33b8c54f,0
0fc32432244a023cb4c2ebc4851d9d4b700262cb,7028197,94670abfcc778959bbb944077d26c91a303da3aba6a5248804794437ea4045c2,0
0fd117d4946ba822efb29b3b96ac01ee008b5e6e,4670099,02ac8563e7826064925092b041e05e33d9e2be3c4f3c944758817db100a8d5b9,1
102dce899eefc911c3d8112106ec3a805eb4c75f,509440,87111353b3b7d35b1ae5571170161824581812246b9fea58bf02cb7af39f9373,0
104554cadeb330c070ef29e20fadfe74547ee2ef,800608,0f7819fd8e74874f5422361b254ccbad59c8e6cbd2b519be5e79e01a1080615d,0
105cccbf3a898a33c20c66fa72cce73eb478a6d1,800608,29c4227e23829a69f3ea0caeb0826353384a69f927b8b5ae095919d0303a143f,0
10648577b6802aa8cfad4eb7affed1e0c61d631c,388448,ad357e9b7c1af9a1b5301eac06c261d5c1695bca37405755c58bd81e29262969,0
107a207acb0ed90361bcc2668270fa671fc6000a,509440,2f3b161ad37eae878d8d70b5fa2d56ccd60c7ff051ec3e591f5608999acdb149,0
109016081083c2a3bba91a2111acb68656426fde,7153414,883975314d58743726347caaf2c32ac89afd5ad57222cffbc4f052f2ab27b2d7,0
10f5ed821451bf1f2cc5064fd3cf65f1f842b70d,1899970,2fc9706cd14869b2fc14d4a8f5393bba6f41fe8889ac038815d58df05280383e,0
1102635fc822bb07f176c9166d176d9df417a457,4733040,f3910942aa907c48b0cc20ec426ee38bfa8dcda8feecf035ced981918cb30f14,0
110aa3d60fc841907c261baa52087732475e68ad,509440,6127b21389711ab67cd1cf4cd21ecff7b3ef7741b8357a9940b0af16a310a129,0
1143a0b36a2a29335a0387736659842689db19f0,4239399,4ce5f0768574d7224669ee2192ce9b45394b64df3d6e7ea7e36f8ee2d3a9d6d8,0
1148b057c4556296e9180766732d9043c9d0b9da,813120,2d1a3db0f4f03ba52f891cbf30080087abe692c1a5a5234d5c1ea68d1b00815f,0
1187eb27d714b64c07ffe8a535e6b42c3584557d,12930,dd65e2c292bcc86c93a547f53117b419711310c1467a90da2aac6ec6d5ee1c6b,0
11af12bf3158a1b5d74ee9cef080b5b33866ca9e,3431142,660b627db424e1243aabfe41cb1121ad8d6a0c428d579bd38801586d01a4f6e1,0
11e2b2fb48f0ca015bf5b7a8f9cb8bb319e70151,1794871,e2d03d57b6cc4f80c1f50435116a7fa3ce8cdd8912c84dfd3169d30b74a4ac24,0
11f3f2c66235d30bc9bf04ad7e1b4a19d80e84da,3475806,ed944c0b3d71e2d651a5ba0f8e7b350faff30031c8e3353de70b12b9c1bf5654,0
1256a8d904a7198188683a62ceace21c9aa93457,3068362,802a591a1ec15e702655db40952668e535dc876762b81b6459f9f3eb52ecd5e0,0
126002971c78635183341f3715c7e5fbddd00a25,589760,8940fa4b7266beeda6448c750035371c4826b7ca6445b12244925146e641f8dc,0
